index,Year Built,lat,lng
271249,1982.0,61.17128492860182, -149.85071629554702
271250,1984.0,61.12009873690367, -149.82637678079502
271251,2015.0,61.11976714919846, -149.826398743195
271252,2003.0,61.15783333671216, -149.896795100149
271253,1974.0,61.11955405472325, -149.82510640113802
271254,1984.0,61.10389524403497, -149.83086510426602
271255,1974.0,61.10460381425125, -149.85257877130903
271256,2003.0,61.157892719422414, -149.897304021981
271257,1990.0,61.10346069389116, -149.820298971559
271258,2000.0,61.10362888440874, -149.774541717103
271259,1976.0,61.11959370332499, -149.823996024763
271260,1982.0,61.12108867700914, -149.819378099326
271261,1985.0,61.12059049397655, -149.819364762501
271262,1983.0,61.12014325581645, -149.819342986191
271263,1981.0,61.11975116141655, -149.819333042922
271264,1995.0,61.12038416837309, -149.821995410105
271265,2002.0,61.12189885120152, -149.819373430551
271266,1973.0,61.12148688555896, -149.819375860782
271267,1997.0,61.122585516795326, -149.833808439927
271268,1974.0,61.12024473989389, -149.823245535033
271269,1993.0,61.104073849368646, -149.819676450228
271270,1996.0,61.11983004417064, -149.823224029924
271271,1996.0,61.12257545683436, -149.821290650229
271272,2006.0,61.12285013457714, -149.82422688402602
271273,1961.0,61.122859779756176, -149.82339889569002
271274,1998.0,61.12188220735028, -149.822977942364
271276,1957.0,61.12056458720159, -149.83377729835198
271277,1998.0,61.120046295569416, -149.83372775504898
271278,1972.0,61.121669433823925, -149.822238945041
271279,1968.0,61.12188301113608, -149.8261819278
271280,1986.0,61.11824292212186, -149.815569308953
271281,2011.0,61.11802916474828, -149.815597720101
271282,1968.0,61.11715422518589, -149.81141838477402
271283,1971.0,61.11934332383594, -149.809291998899
271284,1970.0,61.11802393791761, -149.811170809862
271285,2004.0,61.106905041349705, -149.831846590537
271286,2000.0,61.15903523738657, -149.931637042259
271287,1981.0,61.10824875582658, -149.753441719086
271288,1974.0,61.10430059149235, -149.847813716881
271289,2006.0,61.11879242695372, -149.811916015848
271290,1974.0,61.119186270799446, -149.811845815358
271291,1984.0,61.10359434857271, -149.82747868088
271292,1974.0,61.10513275701429, -149.799355824911
271293,1968.0,61.11913252878209, -149.815204602491
271294,1975.0,61.11876579154426, -149.815175522525
271295,1978.0,61.119345940405935, -149.808367715597
271296,1978.0,61.119345283830064, -149.806526694367
271297,1981.0,61.119342081349686, -149.805594337091
271298,1980.0,61.11594424925986, -149.808556713575
271299,2010.0,61.11594449959745, -149.80948572048902
271300,2007.0,61.11596322133689, -149.810158328891
271301,1974.0,61.10399821994811, -149.85246769038602
271302,1982.0,61.17162655183504, -149.85071682770402
271303,1975.0,61.19644652456567, -149.841726556824
271304,1983.0,61.11651661544906, -149.81144455243202
271305,1970.0,61.11640661796946, -149.812178956052
271306,2000.0,61.11594625984334, -149.81409072973503
271307,1983.0,61.1180613853258, -149.806404333547
271308,1984.0,61.11785433208002, -149.804515385411
271309,1981.0,61.15621547993055, -149.93024471223
271310,1984.0,61.10290290428389, -149.827793194516
271311,1974.0,61.103733468136056, -149.849516782674
271312,2018.0,61.11594076203789, -149.807305509179
271313,1985.0,61.115943426303865, -149.805673889924
271314,1984.0,61.11668824418005, -149.804498699837
271315,1987.0,61.11634438251639, -149.817447507702
271316,2007.0,61.11595611722904, -149.816755567222
271317,1997.0,61.11832438960119, -149.815203269603
271318,1972.0,61.11843948395833, -149.811896285082
271319,1968.0,61.11843948395833, -149.811896285082
271320,1982.0,61.15769187129223, -149.932869582383
271321,2000.0,61.10672416576218, -149.846287043078
271322,1974.0,61.10169438681272, -149.852096312894
271323,1965.0,61.117172906368864, -149.811891625446
271324,2001.0,61.11753218399006, -149.815197008936
271325,1990.0,61.14171594931998, -149.798677886492
271326,1982.0,61.15761728900321, -149.933269509544
271327,2004.0,61.10233800358225, -149.77451749621102
271328,1998.0,61.10647500289975, -149.846024444269
271329,2005.0,61.11834598021889, -149.80448988805603
271330,2011.0,61.1188782995149, -149.817801247748
271331,1979.0,61.10252996980201, -149.77862461544
271332,1983.0,61.10493547343265, -149.764906489975
271333,1982.0,61.17177725551455, -149.850717084031
271334,2016.0,61.11732270167845, -149.806742670162
271335,2015.0,61.11731350859487, -149.805299602609
271336,1983.0,61.10343196353353, -149.80020543823002
271337,2015.0,61.116910614244375, -149.8050296566
271338,2019.0,61.10204182360908, -149.789496942713
271339,1996.0,61.10214908852307, -149.792777642935
271340,2015.0,61.116898712876, -149.806664267474
271341,2004.0,61.12139262744957, -149.93267048336702
271342,1984.0,61.15599358553157, -149.927921055064
271343,1984.0,61.15586609737228, -149.92793355216
271344,1990.0,61.10171511664637, -149.820682227775
271345,1973.0,61.19639112280351, -149.84183356786
271346,1982.0,61.1719263889604, -149.85071733645202
271347,2000.0,61.12092846563793, -149.81140248206202
271348,1983.0,61.15572790853902, -149.929302025412
271349,1977.0,61.10345035349072, -149.811233970281
271350,1998.0,61.10413150438102, -149.776579138141
271351,2016.0,61.10808549252643, -149.852864601127
271352,1984.0,61.12069613569029, -149.812442199567
271353,1978.0,61.120447032025, -149.811866150304
271354,1972.0,61.12005760729013, -149.811907587485
271355,1974.0,61.1196648047882, -149.811894471899
271356,1980.0,61.11965521871694, -149.813329716034
271357,1978.0,61.119848978628994, -149.813349135441
271358,1972.0,61.120046667274615, -149.813351006523
271359,1978.0,61.120414928626815, -149.812818819852
271360,1954.0,61.120733780941535, -149.818833354683
271361,1982.0,61.15675494218638, -149.949370466298
271362,1982.0,61.15675494218638, -149.949370466298
271363,1982.0,61.15653526304012, -149.949368966843
271364,1982.0,61.121041132480485, -149.804477934146
271365,1976.0,61.16017475179032, -149.949161793997
271366,1972.0,61.10479721282259, -149.787353977922
271367,1976.0,61.10576418464349, -149.84989836319602
271368,1975.0,61.102507462389, -149.85286036859802
271369,1971.0,61.12058716566704, -149.804483192834
271370,1973.0,61.119562652857965, -149.80459709798302
271371,2007.0,61.10548769772336, -149.731617980132
271372,1990.0,61.11955540160203, -149.805760083975
271373,2003.0,61.1202167769566, -149.81732968608802
271374,1975.0,61.12012519642701, -149.818885571623
271377,1974.0,61.1224344987472, -149.80485881089498
271378,1974.0,61.12254231094757, -149.804879060651
271379,1974.0,61.12261079554614, -149.804842080395
271380,1974.0,61.122656036807136, -149.805022137327
271381,1974.0,61.12266602820127, -149.805224084173
271382,1974.0,61.12267026429795, -149.80543414279302
271383,1974.0,61.122664639888, -149.805706315777
271384,1974.0,61.122514078420366, -149.805535648569
271385,1976.0,61.15604654224541, -149.95000214516102
271386,1979.0,61.10613596809358, -149.771997163255
271387,2012.0,61.10532711997531, -149.833802315491
271388,1996.0,61.1071402733034, -149.84382232899202
271389,1971.0,61.121794404536736, -149.805631676633
271390,1975.0,61.10751503003792, -149.83866308763402
271391,1962.0,61.12273061316971, -149.813176562449
271392,1976.0,61.15604654224541, -149.95000214516102
271393,1972.0,61.14191854497556, -149.892893701404
271394,1995.0,61.10772360750213, -149.722393948837
271395,2003.0,61.1195541661066, -149.816037912192
271396,1987.0,61.11993609350719, -149.817020724716
271397,1984.0,61.12037776016723, -149.816846800838
271398,1968.0,61.119566297353416, -149.807433110273
271399,1962.0,61.12278109575286, -149.808981064938
271400,1997.0,61.12233312283476, -149.807391900504
271401,1997.0,61.12212465115869, -149.806916615585
271402,1976.0,61.15604654224541, -149.95000214516102
271403,2000.0,61.12202985205324, -149.807348801572
271404,2000.0,61.12220443471616, -149.808154510754
271405,2000.0,61.1219905762572, -149.80895509684999
271406,1966.0,61.16008385437469, -149.932462215269
271407,1962.0,61.107121493394736, -149.744829363806
271408,1996.0,61.11955251028337, -149.809462709847
271409,1968.0,61.12284477384021, -149.818461036784
271410,1978.0,61.12035949091603, -149.813572119408
271411,2003.0,61.119576157321774, -149.814942658638
271412,2001.0,61.1199461053127, -149.81358240354402
271413,2006.0,61.11957226313377, -149.806162880507
271414,1983.0,61.120609013213496, -149.807285162533
271415,2011.0,61.121956011981865, -149.818620238985
271416,1974.0,61.12283296104467, -149.81079685167398
271417,1974.0,61.196214859990775, -149.842144314767
271418,1996.0,61.12157888607974, -149.81768992245
271419,1998.0,61.118410508013895, -149.817744716687
271420,2005.0,61.116820076095536, -149.817596307843
271421,1982.0,61.172436286566, -149.850718194848
271422,1995.0,61.115780122855405, -149.80974466980402
271423,1969.0,61.11210861328891, -149.815583777607
271424,1964.0,61.11153806790656, -149.815583335277
271425,1966.0,61.10973874394189, -149.815569838522
271426,1969.0,61.1569313790799, -149.947509474006
271427,1969.0,61.15673525108032, -149.94758691812402
271428,1984.0,61.10526336593365, -149.8842448242
271429,1973.0,61.10928367403902, -149.815557338197
271430,1954.0,61.10877412372341, -149.81572897949002
271431,1970.0,61.10878025957842, -149.816709202588
271432,2009.0,61.1087818973446, -149.817398116074
271433,1957.0,61.10878481663535, -149.81823705726603
271434,1957.0,61.10927892039449, -149.818769081136
271435,1978.0,61.10991260791641, -149.818697042997
271436,1966.0,61.11069517672131, -149.818727868389
271437,1972.0,61.111080362768405, -149.818740763964
271438,1974.0,61.1961519615774, -149.842224758045
271439,1975.0,61.11151781062345, -149.818764385315
271440,1968.0,61.156578026003146, -149.945007946863
271441,1969.0,61.15675510044537, -149.94469205391002
271442,1974.0,61.10428652143953, -149.874288460306
271443,1972.0,61.09717655049101, -149.79313123442702
271444,2016.0,61.11466813766131, -149.812012472285
271445,1978.0,61.11292502269702, -149.81822190063602
271446,1969.0,61.15722856814249, -149.945022356576
271447,1975.0,61.10510884231197, -149.800663577776
271448,1975.0,61.10450300872901, -149.868121269194
271449,1974.0,61.19610785924502, -149.842380422743
271450,1970.0,61.11016538171239, -149.811806788334
271451,1965.0,61.1099216665925, -149.815057329805
271452,1982.0,61.1727677634904, -149.850718757989
271453,1966.0,61.10974728818347, -149.81184304615002
271454,1963.0,61.11036445527195, -149.815097059722
271455,1970.0,61.10252917888703, -149.86708934760102
271456,1969.0,61.11144179455954, -149.814258795771
271457,1989.0,61.111417143348696, -149.81288903606202
271458,1969.0,61.1580846973896, -149.946428030551
271459,1969.0,61.1582811555504, -149.946440035024
271460,1968.0,61.158610483851945, -149.946093547498
271461,1974.0,61.19608752713234, -149.842520452884
271462,1975.0,61.111426337640765, -149.812170619179
271463,1971.0,61.15708612142356, -149.896737417659
271464,1995.0,61.10507929065717, -149.789488783471
271465,1980.0,61.10845690656126, -149.823260169879
271466,1950.0,61.191284875050165, -149.910618106543
271467,1973.0,61.11189904813149, -149.815150334391
271468,1970.0,61.18782510528938, -149.78025984578102
271469,2015.0,61.09210181920278, -149.809172651433
271470,1956.0,61.084023911979365, -149.80437618934002
271471,2016.0,61.115405914712085, -149.811975902597
271472,1973.0,61.115824695211074, -149.813870265198
271473,1994.0,61.116123845516974, -149.93646550310402
271474,1973.0,61.19608841083544, -149.842947144468
271475,1976.0,61.11213095687101, -149.810657534453
271476,1976.0,61.1114719780068, -149.81141534355402
271477,1979.0,61.18518595896469, -149.782605393933
271478,1974.0,61.08717632036443, -149.789390760537
271479,2006.0,61.08943574660135, -149.811376398609
271480,1978.0,61.11105617339912, -149.811409707123
271481,1975.0,61.151552496378045, -149.896687146002
271482,1978.0,61.15831251889399, -149.90125522378202
271483,1978.0,61.1106227035489, -149.81144625500502
271484,1952.0,61.0811567369729, -149.81148171656102
271485,2004.0,61.09447435995258, -149.816194003463
271486,1975.0,61.114462496342334, -149.81141858096
271487,1978.0,61.156347844694494, -149.902365142465
271488,1974.0,61.094281798319216, -149.846869095175
271489,1979.0,61.09894256514995, -149.821454305917
271490,1973.0,61.1960958387179, -149.84310131013802
271491,1973.0,61.196102893663536, -149.843247756828
271492,1968.0,61.112331621192745, -149.814030092436
271493,1994.0,61.11235994494763, -149.815132955036
271494,2000.0,61.092736204989066, -149.839783501857
271495,1975.0,61.1089545271134, -149.811837098869
271496,1995.0,61.11592290235016, -149.936659304736
271497,1958.0,61.209316650862334, -149.9120482951
271498,1952.0,61.10878573427468, -149.813818045658
271499,1979.0,61.10907581814941, -149.815105680876
271500,1978.0,61.11335476307195, -149.816956554387
271501,1988.0,61.11373900961225, -149.81558906067602
271502,1992.0,61.11573982174572, -149.806554711368
271503,1970.0,61.156622593943936, -149.94197308704
271504,1975.0,61.09496888445317, -149.84726117072702
271505,1960.0,61.08887653320736, -149.83196935887003
271506,1977.0,61.099344998559744, -149.828316319446
271507,1985.0,61.11558136331035, -149.81744751410102
271508,1984.0,61.11534892408599, -149.81744762177001
271509,1971.0,61.15726877371328, -149.941689517217
271510,1970.0,61.15744980403637, -149.941070659535
271511,1981.0,61.09425846102203, -149.85165850580302
271512,1986.0,61.11574864606683, -149.815630511573
271513,1972.0,61.19611032117777, -149.843401899966
271514,1970.0,61.11054712530096, -149.815577499981
271515,1973.0,61.110342780919744, -149.81555976238502
271516,1991.0,61.11433782032968, -149.81735639261302
271517,1986.0,61.11546986845179, -149.804618910954
271518,1981.0,61.156196585751005, -149.90431522138502
271519,1978.0,61.11374596275442, -149.819498084282
271520,1976.0,61.0989550913573, -149.85351191089399
271521,1981.0,61.08113389456786, -149.798230863605
271522,1981.0,61.09638446199125, -149.820982824671
271523,1973.0,61.1961185445006, -149.843572569456
271524,1976.0,61.1133830635783, -149.819421370551
271525,1981.0,61.11300452871341, -149.819718624462
271526,2010.0,61.11189896235161, -149.819424124378
271527,1985.0,61.17267167324707, -149.840232787639
271528,1981.0,61.11153710340231, -149.8194340749
271529,1951.0,61.196142319889184, -149.852153821516
271530,1958.0,61.111240798941765, -149.819420211537
271531,1958.0,61.111240798941765, -149.819420211537
271532,1973.0,61.15696117813179, -149.93716958809603
271533,1973.0,61.156753204257846, -149.93716186564802
271534,1974.0,61.156564990595214, -149.937162341775
271535,1981.0,61.14965036035717, -149.898422027419
271536,1997.0,61.117291092123175, -149.936518101212
271537,1970.0,61.19613687757976, -149.848463234332
271538,1982.0,61.11063916832182, -149.819415314969
271539,2019.0,61.17185183969941, -149.8402435012
271540,1969.0,61.10882333840157, -149.819836904357
271541,1970.0,61.155860558947815, -149.939851136874
271542,1981.0,61.099231378627415, -149.826436005284
271543,1990.0,61.09540579121294, -149.83109785399301
271544,1951.0,61.10878478157942, -149.820735660388
271545,1962.0,61.108816231032094, -149.821657005686
271546,1997.0,61.11260169006956, -149.821948290589
271547,1999.0,61.11382918841262, -149.82195828746
271548,1964.0,61.15297404622624, -149.941703429349
271549,1983.0,61.10090461681679, -149.834995534229
271550,1978.0,61.09768738804115, -149.843246994853
271551,1970.0,61.114327970853054, -149.82187820154198
271552,1973.0,61.11481633483141, -149.82179307160402
271553,1963.0,61.153274599751256, -149.94221992657702
271554,1978.0,61.096031028182274, -149.845292746403
271555,1997.0,61.0913316624701, -149.813784816789
271556,1980.0,61.09726094354498, -149.822595750677
271557,1983.0,61.11568778209247, -149.821869459425
271558,1983.0,61.11526543587674, -149.82177540134003
271559,2001.0,61.121931838161, -149.925877159177
271560,1961.0,61.11009228376052, -149.819765948216
271561,1985.0,61.11561217321071, -149.820014347823
271562,1994.0,61.11524337822665, -149.819614586433
271563,1999.0,61.15792813680617, -149.927974728696
271564,1974.0,61.09065725921759, -149.79867096428498
271565,1981.0,61.095594928890925, -149.82020709495998
271566,1969.0,61.19613504846498, -149.84818308514102
271567,1951.0,61.19613313612108, -149.84789023259302
271568,1985.0,61.11461436165949, -149.819455838114
271569,1996.0,61.11420130543, -149.81941626256202
271570,1977.0,61.1991214685615, -149.90478086514503
271571,1962.0,61.11030416845922, -149.81966786491
271572,1951.0,61.196131236866414, -149.84759985161298
271573,1951.0,61.1961295447945, -149.84733123220002
271574,1992.0,61.110410347939855, -149.822621207495
271575,2020.0,61.11444127516698, -149.80540321845
271576,2017.0,61.11445708054266, -149.80607199388
271577,2017.0,61.11439763541062, -149.80717914191803
271578,1974.0,61.17322847633343, -149.841441943435
271579,1946.0,61.169878138015136, -149.843279223298
271580,1971.0,61.15240003795131, -149.944243180721
271581,1971.0,61.15258637017788, -149.944230686596
271582,1981.0,61.09335661024009, -149.81127591443502
271583,2017.0,61.114363298744166, -149.80808121977503
271584,1982.0,61.15563559243772, -149.930894837427
271585,1978.0,61.09686875674599, -149.856466763036
271586,1996.0,61.090306602433, -149.796551981187
271587,1971.0,61.0917658013074, -149.82673543450102
271588,2019.0,61.11456637500686, -149.809180472635
271589,1981.0,61.139192829120695, -149.79933323385103
271590,2017.0,61.11364832120447, -149.80903931324
271591,2018.0,61.11359947087544, -149.810777042164
271592,2017.0,61.11347699538149, -149.809032115761
271593,2018.0,61.11333039221391, -149.80813165121398
271594,1968.0,61.16990023461112, -149.84146835306998
271595,1975.0,61.15525604791993, -149.94425892573298
271596,1975.0,61.155454025955216, -149.94425426251598
271597,1969.0,61.100508448676926, -149.85806075273499
271598,1961.0,61.08682210456652, -149.828815271494
271599,2017.0,61.113260438847234, -149.807366434801
271600,2016.0,61.11406994849382, -149.807190953177
271601,1974.0,61.15395040934018, -149.948548231163
271602,1952.0,61.15397602259155, -149.94609299795
271603,2018.0,61.114204535113, -149.80598862982902
271604,2017.0,61.11424548825181, -149.80540333201102
271605,2016.0,61.15370700845066, -149.946055715045
271606,1977.0,61.09865834578459, -149.83271855906
271607,1999.0,61.096512368189885, -149.809992168588
271608,1977.0,61.0987176720962, -149.82747361333
271609,1972.0,61.1147825965457, -149.823365466972
271610,1976.0,61.11424048293682, -149.82305124907302
271611,1976.0,61.113797655895766, -149.823034494551
271612,1968.0,61.09937006850295, -149.849144036998
271613,1997.0,61.11782559268583, -149.93830180370298
271614,1971.0,61.10008595214036, -149.85915936273003
271615,1999.0,61.11206708149098, -149.82336143278303
271616,1974.0,61.11147056441633, -149.823258432435
271617,1986.0,61.11033306732457, -149.823062167835
271618,1983.0,61.152781967860335, -149.947912024498
271619,1983.0,61.15261524476889, -149.947912282248
271620,1985.0,61.09516885384773, -149.83110658729902
271621,1979.0,61.109795629076345, -149.823420200934
271622,2009.0,61.116456223807, -149.931844330929
271623,2004.0,61.15377544457021, -149.950660907844
271624,2007.0,61.08317364361695, -149.805138936187
271625,2004.0,61.11192851459052, -149.826331305045
271626,1972.0,61.15243451916124, -149.930069963648
271627,1998.0,61.0868042772301, -149.80951707969402
271628,1977.0,61.31749863444879, -149.54675979884502
271629,1983.0,61.168032737908135, -149.848489738816
271630,1951.0,61.196127839632304, -149.847058758091
271631,1979.0,61.094647828450384, -149.843790965875
271632,1979.0,61.09065653816143, -149.80349977563301
271633,1968.0,61.11335598591164, -149.82637339974
271634,1978.0,61.11386480620664, -149.825732728366
271635,1981.0,61.11433637713812, -149.825748293825
271636,1964.0,61.2198445874019, -149.876367356662
271637,1954.0,61.114724215690295, -149.826326893292
271638,1999.0,61.1156911691525, -149.82586739924201
271639,1972.0,61.154752524326895, -149.931533327196
271640,1983.0,61.10094761378138, -149.853837433705
271641,1952.0,61.08032955071793, -149.815762875941
271642,1985.0,61.10999894275748, -149.82898900981002
271643,1985.0,61.1098938630115, -149.82897865500001
271644,1988.0,61.109819253121934, -149.82911160636002
271645,1988.0,61.109801958639295, -149.829308769654
271646,1985.0,61.10985160751642, -149.82948245007802
271647,1988.0,61.109968415992746, -149.829543668992
271648,1985.0,61.110190850443125, -149.829664545797
271649,1973.0,61.1523212612433, -149.934089983128
271650,1972.0,61.15232149972061, -149.934508048464
271651,1964.0,61.09224821279599, -149.827225992684
271652,1985.0,61.11036190867803, -149.829780035716
271653,1958.0,61.10895240706729, -149.82945051236302
271654,1973.0,61.15228384313707, -149.93517045528
271655,1993.0,61.08911001954809, -149.838524187264
271656,1980.0,61.09577338324105, -149.821359928015
271657,1985.0,61.11028426622041, -149.829415037908
271658,1995.0,61.11316284931421, -149.83112665087603
271659,1972.0,61.15252257784284, -149.934015178181
271660,1962.0,61.09883242692406, -149.847456652269
271661,1983.0,61.10094761378138, -149.853837433705
271662,2000.0,61.09663056249648, -149.81329225840298
271663,1953.0,61.1961258095573, -149.846753451882
271664,1994.0,61.11309314275693, -149.830824209348
271665,1994.0,61.11298485469255, -149.8304929824
271666,1994.0,61.11294192790649, -149.830181478472
271667,1994.0,61.11295759991411, -149.829796046622
271668,1995.0,61.112976338684334, -149.829454981073
271669,1995.0,61.11292825912419, -149.828648919917
271670,1994.0,61.11285221602712, -149.828253202962
271671,1973.0,61.1959698880542, -149.84310193643202
271672,1974.0,61.154541913047616, -149.93291906100802
271673,1982.0,61.10085506352426, -149.836696448363
271674,1980.0,61.09777256994474, -149.824368560465
271675,1979.0,61.09592365574274, -149.825079296933
271676,1996.0,61.1127757342016, -149.827917777572
271677,1994.0,61.11273669108404, -149.82757589109102
271678,1994.0,61.18679423935252, -149.774691458607
271679,1969.0,61.0995087883363, -149.855925753064
271680,1993.0,61.09676738016398, -149.815002525002
271681,1996.0,61.09937463488264, -149.818056808463
271682,1995.0,61.11280915167769, -149.827384813646
271683,1975.0,61.15474284258862, -149.935912893703
271684,1975.0,61.15527293025495, -149.934833694722
271685,1983.0,61.10042357780382, -149.833398102752
271686,1995.0,61.112911604731785, -149.827368989556
271687,1994.0,61.11300862097793, -149.82768904339503
271688,1960.0,61.19612347482182, -149.84640200314
271689,1994.0,61.11296598390607, -149.828058877213
271690,1995.0,61.11304504620925, -149.82843833504202
271691,1994.0,61.11309397757241, -149.828800617056
271692,1996.0,61.11311950824147, -149.82923059665802
271693,1996.0,61.11311680067287, -149.829526046436
271694,1996.0,61.11308639236901, -149.829965605456
271695,1972.0,61.168162383142494, -149.84849489406798
271696,1977.0,61.15313811982761, -149.934136472657
271697,1975.0,61.15325892075261, -149.933895267351
271698,1999.0,61.09271310464015, -149.84093415423
271699,1980.0,61.097400575580274, -149.820142704652
271700,1997.0,61.11313231802671, -149.830418980056
271701,1994.0,61.11323587935676, -149.83072196942402
271702,1976.0,61.15508040144108, -149.933459801995
271703,1978.0,61.0971887701625, -149.84722610139602
271704,1980.0,61.081402499544936, -149.81272492777
271705,1988.0,61.110519652420734, -149.829845378603
271706,1991.0,61.11065857831554, -149.829874115059
271707,1976.0,61.15526861267966, -149.934030002124
271708,2003.0,61.08801450208394, -149.793819710216
271709,1998.0,61.07987690573085, -149.79213429714102
271710,1990.0,61.110826121416, -149.829878913646
271711,1995.0,61.11097929821569, -149.829878090681
271712,1995.0,61.11113919089269, -149.829877231625
271713,1989.0,61.11129236769233, -149.829876414295
271714,1989.0,61.11145479352083, -149.829875541609
271715,1993.0,61.111600499402144, -149.829874758747
271716,1989.0,61.111758999647584, -149.829873907133
271717,1989.0,61.11188807627835, -149.831049769178
271718,1991.0,61.11172626748433, -149.83105842334703
271719,1991.0,61.11156150818459, -149.83105929677203
271720,1994.0,61.11141243751406, -149.831060092134
271721,1985.0,61.11125552389472, -149.831060929333
271722,1985.0,61.11110449453263, -149.831061735127
271723,1995.0,61.11094954232643, -149.831062561843
271724,1983.0,61.15480960609958, -149.927296111582
271725,1979.0,61.10115849623316, -149.839238019454
271726,1993.0,61.11081563387258, -149.83106672492602
271727,1978.0,61.1007560494171, -149.839967094641
271728,1967.0,61.09516162926068, -149.81481862839402
271729,1990.0,61.11072699312209, -149.83117727732701
271730,1990.0,61.110697026500745, -149.83139377976198
271731,1987.0,61.11075267994293, -149.83159370264102
271732,1990.0,61.11084985400441, -149.831652762744
271733,1986.0,61.110976008118605, -149.831460600486
271734,1965.0,61.15365525764956, -149.942523705718
271735,1982.0,61.08840503089274, -149.80874306617503
271736,1983.0,61.08578857579536, -149.79599351155503
271737,2000.0,61.09726894167171, -149.809405075028
271738,1977.0,61.19612117263621, -149.846055928313
271739,1989.0,61.11114778366792, -149.831364875548
271740,1988.0,61.1113086201328, -149.83136401896698
271741,1988.0,61.11160264988356, -149.831362453001
271742,1995.0,61.11175237435891, -149.831361655573
271743,1986.0,61.11189222428624, -149.831350700115
271744,1984.0,61.168081437228885, -149.845908264975
271745,1995.0,61.110499115750514, -149.829532230207
271746,1985.0,61.11066117999441, -149.829574369548
271747,1978.0,61.09950771861433, -149.853628347931
271748,1990.0,61.11080814652223, -149.829579712615
271749,1981.0,61.0906838510643, -149.79164228093
271750,1983.0,61.08921632535771, -149.791384727374
271751,1996.0,61.11097094440059, -149.829578836422
271752,1996.0,61.11112981944186, -149.829577986985
271753,1996.0,61.11128673305211, -149.829577142442
271754,1985.0,61.11144756949878, -149.829576276775
271755,1989.0,61.11160056299713, -149.829575453312
271756,1989.0,61.11176936548225, -149.829574544749
271757,1985.0,61.11178140259375, -149.82851877045903
271758,1996.0,61.11149572120152, -149.828327839193
271759,1985.0,61.11134202644934, -149.828351631835
271760,1955.0,61.153075339610325, -149.892458304942
271761,1981.0,61.100577990055456, -149.83457036846002
271762,1969.0,61.09969438346044, -149.856522683415
271763,1996.0,61.11118933272979, -149.82837527182602
271764,1996.0,61.11103096645906, -149.82839979036402
271765,2002.0,61.095524639675936, -149.809844039764
271766,2003.0,61.152835608960864, -149.89799314710902
271767,1964.0,61.09926368042192, -149.846979898123
271768,1975.0,61.09696888783269, -149.853651605442
271769,1998.0,61.087352701520594, -149.809519224082
271770,1985.0,61.11089759055123, -149.828420436253
271771,1951.0,61.19614288890629, -149.851868309479
271772,1994.0,61.11078388206919, -149.828398839719
271773,1986.0,61.11072576546368, -149.828285767869
271774,1985.0,61.11071286440167, -149.828038242446
271775,1990.0,61.11078717667436, -149.827870025402
271776,1991.0,61.11092310392304, -149.82789595426598
271777,1991.0,61.111114728260354, -149.828085393141
271778,1991.0,61.11127131923283, -149.828063161009
271779,1990.0,61.11141879405641, -149.828042227617
271780,1990.0,61.11155529523251, -149.828024728865
271781,1990.0,61.11168910634933, -149.828064572913
271782,1990.0,61.11182455873137, -149.828205536235
271783,1992.0,61.111926260619605, -149.828410299442
271784,1990.0,61.111986611918034, -149.82864193383898
271785,1990.0,61.11201687993095, -149.828908660517
271786,1951.0,61.19613867053473, -149.851560751292
271787,1983.0,61.10064567784054, -149.853429880595
271788,1993.0,61.112019050138784, -149.829179864405
271789,1985.0,61.11202044903792, -149.82946896092102
271790,1996.0,61.11381955412805, -149.830452909902
271791,1996.0,61.11381541113445, -149.83009003179203
271792,1996.0,61.11376996370055, -149.829756607369
271793,1996.0,61.11376847465043, -149.82940420387902
271794,1998.0,61.18626384328839, -149.727774018694
271795,1996.0,61.11377566076184, -149.829029148668
271796,1996.0,61.1137741438653, -149.828708091372
271797,1996.0,61.11375571314492, -149.82836859180202
271798,1996.0,61.11368913502049, -149.827973316961
271799,1996.0,61.11360221758736, -149.82770127091598
271800,1996.0,61.113659325880086, -149.827464977704
271801,1996.0,61.11382087958868, -149.827458143585
271802,1953.0,61.19614507745987, -149.851052416356
271803,1996.0,61.113882211781984, -149.827709059429
271804,1977.0,61.18767870606286, -149.71949056968901
271805,1971.0,61.10072867276607, -149.85931089890602
271806,1960.0,61.08918853177295, -149.833606718383
271807,1996.0,61.11386679540195, -149.828024069437
271808,1984.0,61.16808537066779, -149.84644980983902
271809,1971.0,61.1529070119841, -149.901850572949
271810,1967.0,61.09991406067235, -149.84987780183403
271811,1978.0,61.09473114249246, -149.852694018294
271812,1981.0,61.0980088370843, -149.825291313409
271813,1951.0,61.19613865690982, -149.850778790794
271814,1996.0,61.11391827789273, -149.82873199728098
271815,1984.0,61.16812974506547, -149.84700364191602
271816,1996.0,61.11391888683588, -149.829040327953
271817,1984.0,61.16810375453437, -149.84710561377
271818,1984.0,61.12850323780643, -149.848123767168
271819,1971.0,61.152664501122594, -149.901420325677
271820,1975.0,61.09743475775367, -149.852185651305
271821,1978.0,61.09902203048079, -149.83014989885302
271822,1973.0,61.31335061779486, -149.559974180453
271823,1970.0,61.15233711040761, -149.899780171656
271824,1976.0,61.09896927588608, -149.834912999166
271825,1975.0,61.10075642143856, -149.86271865926602
271826,1997.0,61.11391184188096, -149.82940803379503
271827,1997.0,61.11391555503887, -149.82975831795
271828,1997.0,61.11396305924168, -149.830119731915
