,Year Built,lat,lng
15677,2015,61.205777404035,-149.772477862613
15909,2009,61.200287661639,-149.771561700933
15910,2009,61.200357808169,-149.771576767318
16001,2010,61.200224564188,-149.771270654946
16002,2010,61.20017699085,-149.771276193171
16003,2010,61.200447629547,-149.771378035555
16004,2010,61.200414986232,-149.771326372723
16005,2010,61.200374796031,-149.771253997044
16006,2010,61.200312205092,-149.771264831863
16019,2011,61.200505579336,-149.771585230788
16020,2011,61.200480299111,-149.771445272691
16320,2016,61.34705366109158,-149.57254320230402
16652,2009,61.224043758505,-149.780892322139
16653,2009,61.224052174332,-149.780544650357
16654,2010,61.224058636438,-149.780215766741
16655,2010,61.223806686945,-149.779644818207
17147,2014,61.199924608899,-149.783274795864
17159,2016,61.199065131916,-149.783748050826
17160,2016,61.199137132243,-149.783750540797
17161,2016,61.199194723797,-149.783747162536
17162,2017,61.19968608178,-149.783888641881
17163,2017,61.199685868225,-149.783754780466
17164,2017,61.199683786134,-149.783640619043
17226,2013,61.200785125144,-149.782009855938
17314,2010,61.196792977739,-149.791164283829
17315,2010,61.196723787295,-149.791155784892
17316,2010,61.196630836687,-149.79115863935
17317,2010,61.196560582955,-149.791161343565
17318,2010,61.19649032577,-149.791161808584
17319,2010,61.196426547676,-149.791157752312
17320,2009,61.196086722605,-149.789911758987
17321,2009,61.196151570866,-149.789909088024
17322,2009,61.196218594099,-149.789915359318
17323,2009,61.196288854753,-149.789917130699
17324,2009,61.196658537664,-149.789932588669
17325,2009,61.196722305377,-149.789929924893
17357,2014,61.196327111071,-149.791160649665
17358,2014,61.196253605361,-149.791156663471
17359,2014,61.196188750173,-149.791154853554
17360,2014,61.196121737349,-149.791155297106
17361,2014,61.196022293837,-149.791153716136
17362,2014,61.195957442098,-149.791154145383
17363,2014,61.195887181455,-149.791152371265
17364,2014,61.195723977096,-149.791157929799
17365,2014,61.195653695734,-149.79114271527
17366,2014,61.195606124348,-149.791134073576
17367,2014,61.195530333503,-149.790946793739
17368,2014,61.195523484515,-149.790790971015
17369,2014,61.195544581279,-149.790612971179
17370,2014,61.195545450616,-149.790476338211
17371,2014,61.195543071257,-149.790335248542
17372,2014,61.195545024324,-149.790200847505
17373,2014,61.19557020943,-149.790007031161
17374,2014,61.195631729272,-149.78994838694
17375,2014,61.195696549758,-149.789927797406
17376,2014,61.195777590801,-149.789911578098
17377,2014,61.195844607094,-149.789913371049
17378,2014,61.195914857336,-149.789908424977
17379,2014,61.195984047866,-149.789916920964
17380,2014,61.195820175532,-149.791157293089
17397,2009,61.19557921005,-149.783887043834
17398,2009,61.19557921005,-149.783887043834
17399,2009,61.19557921005,-149.783887043834
17400,2009,61.19557921005,-149.783887043834
17401,2009,61.19557921005,-149.783887043834
17402,2009,61.19557921005,-149.783887043834
17403,2009,61.19557921005,-149.783887043834
17404,2009,61.195517324592,-149.78257654438
17405,2009,61.195517324592,-149.78257654438
17406,2009,61.195517324592,-149.78257654438
17407,2009,61.195517324592,-149.78257654438
17408,2009,61.195517324592,-149.78257654438
17409,2009,61.195517324592,-149.78257654438
17410,2009,61.195517324592,-149.78257654438
17411,2010,61.195403590425,-149.783073417287
17412,2010,61.195403590425,-149.783073417287
17413,2010,61.195403590425,-149.783073417287
17414,2010,61.195403590425,-149.783073417287
17415,2010,61.195403590425,-149.783073417287
17416,2010,61.195403590425,-149.783073417287
17417,2010,61.195403590425,-149.783073417287
18373,2013,61.222097727589,-149.766250031173
18374,2013,61.222036198639,-149.766254919887
18375,2013,61.221941037684,-149.766261280621
18376,2013,61.221869895438,-149.766254775959
18377,2013,61.221718134783,-149.766161976528
